9.781896336665976842e-06 5.199971234306960367e+06 5.359703600774081700e+00 3.478009876304875458e+00 2.425680514746571426e+00 3.886656596322300175e+03
4.565347900134805135e-05 3.601913084365765681e+05 2.364583592671531953e+00 1.382199617951005655e+00 1.369072989831616516e+00 3.260649077791134005e+03
3.216569379999846491e-05 6.062938764568865299e+05 2.739098782124211873e+00 1.579677928374179308e+00 1.348599916359597195e+00 2.463055598242600809e+03
1.134984145856825533e-05 4.827182830264836550e+06 7.804846078391213915e+00 4.580482167061282084e+00 2.095371899838974539e+00 2.139741514502371501e+03
6.892428251715139283e-06 5.134610982950837351e+06 3.616393787428907380e+00 7.411781563151148333e+00 2.869315577486418078e+00 4.089204299127833565e+03
1.829632342405240752e-05 2.161855293016880285e+06 2.132454356102800652e+00 6.141050129641453914e+00 4.533687774342356924e+00 1.354444924394978898e+03
2.766276223847455201e-05 3.064942228601081879e+05 6.658981935899872528e-01 1.485095850007384577e+01 3.687646504781675993e+00 3.887064122662380669e+03
4.666085203439353002e-05 5.428980500297184335e+04 1.873901505443351934e-01 3.015402813956721317e+01 4.086129349310669845e+00 2.880854264843157944e+04
5.236513175602663906e-05 3.577673718473746703e+04 1.081729484470173031e-01 3.978823770353906752e+01 5.104289267334797486e+00 5.839246538287326985e+04
5.097284534866469116e-05 5.730871937880876794e+04 5.854875642110011352e-02 6.878806226351417763e+01 1.651590536706299517e+01 1.697560797158638161e+04
4.366029577354407640e-05 7.387364553718558454e+04 8.087527111656826750e-02 3.942738484053202086e+01 9.652076300748763771e+00 1.296610328819606002e+04
1.289249988408283031e-05 9.847755424802971538e+05 4.626419093914941327e-01 2.777560282950641479e+01 8.464247582589587537e+00 7.386290078088049995e+03
1.566134120483828336e-05 6.677236818402614444e+05 3.795198234170913953e-01 1.997160204566652553e+01 8.524791833042879574e+00 6.478143585337003060e+03
1.481045925283409781e-05 7.869356794232490938e+05 3.844596156088109229e-01 6.006314363418414182e+00 1.266123457025749843e+01 3.391881710298819235e+04
9.224845884117880907e-06 2.040745885899735440e+05 1.314212082799072756e-01 1.790432145313913992e+01 2.341777654348981130e+01 8.748511727033928037e+04
1.347121641758274980e-05 1.983187855422923749e+05 2.067682912897318981e-01 2.196168444598112757e+01 1.178324388767737574e+01 6.214177246540517081e+04
9.354079230369537798e-06 6.004955477073417569e+04 5.136432057819274588e-01 3.923646585178084223e+01 9.963977197030584598e-01 9.928122874014927947e+04
5.011666419279114536e-05 9.641874501632676402e+04 6.596012941824547227e-01 1.157228001025706199e+01 8.596103545986397698e-01 4.139337770976086904e+04
2.734940126556741644e-05 5.228550481370944908e+04 1.115105199684687520e-01 4.923586289648935299e+00 1.497628407285907848e+00 5.447950856875431055e+04
2.275733970857702281e-05 5.449889680630139628e+04 1.530313476245240834e-01 9.130995263407280405e+00 1.833764879827966876e+00 3.289335637901335576e+04
1.494220748531198168e-04 3.110343174366064704e+04 1.439273797516058273e-01 7.447029207166846909e+00 7.840508911087247235e-01 2.991772138966843704e+04
2.302569496038457675e-03 1.896005895559458804e+04 2.372625240899570720e-01 5.058110184023744793e+00 7.879272976832403241e-01 1.805261147600619370e+04
2.545362070016584126e-04 5.007151179075711843e+04 2.534583863333182974e-01 2.265853717958664859e+01 1.706939171123775800e+00 1.100278923793509239e+04
3.470560908072602764e-05 3.681515108114902250e+04 6.564534267577819618e-03 5.381011167787635685e+01 1.137157021269518253e+01 5.007915419926559116e+04
2.673865884337217632e-05 8.217301436725787062e+04 1.540638676746972253e-02 7.361322860243685540e+00 1.795606887549735831e+01 2.859862423887921977e+04
1.414002499430121166e-05 3.631651239487456769e+04 2.522756745137310925e-03 3.403670353259199999e+01 6.445487680189353341e+01 7.877535432598159241e+04
1.048534938725524566e-05 3.072815575091856226e+04 1.903272425710725475e-03 3.930678897198598776e+01 7.825661669347240945e+01 8.495360295316741394e+04
1.202323936370023885e-05 5.725195520904604928e+04 3.236616555457846271e-03 1.258832124445841671e+01 5.594454127687819067e+01 5.984094558244840300e+04
1.910587399251784121e-05 1.371809552910861967e+05 1.049351904531137074e-02 3.257218124138815618e+00 5.590477763269109346e+01 4.134111144411384885e+04
6.833918013306196406e-06 9.054977283432049444e+04 4.038669155548686718e-03 7.763431279489989834e+01 3.686588293554695639e+01 8.725607658987764444e+04
5.073169564545361427e-06 1.039620375963097555e+06 5.871863452982423182e-02 2.285181164112091778e+01 2.014244655491369684e+01 5.395566280849750910e+04
4.207895804921147065e-06 9.149452372325201286e+05 4.415102727525383602e-02 2.743957608992730712e+01 2.265517567643938790e+01 7.445235083470449899e+04
8.891774017928679531e-06 3.744621192372088553e+05 1.231949978524665007e-02 1.634018391194873843e+01 3.185988011022751820e+01 4.753332553036591707e+04
1.991612517665866092e-05 2.987922067737507168e+05 1.114573335015608783e-02 7.481780396634133190e+00 3.249235037013446714e+01 3.566074787861568620e+04
1.946485992947790826e-05 4.010146225171135738e+05 1.263245368326383622e-02 6.351305470268596487e+00 3.689340089901068609e+01 3.257441001191390023e+04
1.265201804192576062e-04 4.000251326220661402e+06 1.058811158384376358e-03 4.455414139808922869e+00 7.946946429509982579e+01 2.493604777239493342e+04
1.265201804192576062e-04 4.000251326220661402e+06 1.058811158384376358e-03 4.455414139808922869e+00 7.946946429509982579e+01 2.493604777239493342e+04
1.265201804192576062e-04 4.000251326220661402e+06 1.058811158384376358e-03 4.455414139808922869e+00 7.946946429509982579e+01 2.493604777239493342e+04
1.067835831294342767e-04 1.019251447740899865e+06 1.370846005647624079e-03 8.400863144787388270e-01 4.087974287189599210e+01 2.886777365523610570e+04
5.340934930369506866e-05 2.460898813703426626e+06 1.450933192874453298e-02 1.055238513312862780e+00 3.490177499783012394e+01 1.487278361021385172e+04
6.170373454492053685e-05 6.591589700212288881e+04 3.341745586478001712e-02 3.382447569446525648e+01 1.796188867540133316e+01 7.141914388306206092e+04
1.240970528750845068e-04 1.008867173580103408e+05 3.408724673076616446e-02 9.254669101980780965e+01 4.743577978563043018e+01 6.712833192686857365e+04
1.240970528750845068e-04 1.008867173580103408e+05 3.408724673076616446e-02 9.254669101980780965e+01 4.743577978563043018e+01 6.712833192686857365e+04
1.953899743326989089e-04 2.815285236030950211e+06 3.043803405272278439e-01 4.130343175960980773e+00 5.471805598210633548e+01 3.330117412455576869e+03
1.463099369917541083e-04 4.273397888343315572e+06 3.701996661763473084e-01 3.657434669103317937e+00 6.489549848907786611e+01 1.574130448874407875e+03
7.164236087770725029e-05 5.719670018333612010e+06 3.533560602273178586e-01 4.218396365499134326e+00 7.806171745435118225e+01 1.420668281162920039e+03
2.774462101170507519e-04 2.187180349369747099e+06 2.035771679679310164e-01 2.088899446997225073e+00 8.972772404152826198e+01 3.209690084335538359e+03
4.058654617299768349e-04 3.049140235817867331e+06 4.980483490562179205e-01 1.108502872064929701e+00 4.350983872624212978e+01 5.140219745809655251e+03
3.871294651065673546e-04 2.601831000883944333e+06 4.376715919348529993e-01 1.205071020867549469e+00 4.459132333230634515e+01 9.977492925856111469e+03
4.736014359059728110e-04 7.045868101854464971e+06 9.159763195380326017e-01 4.281788834218629991e-01 2.433607064117554941e+01 7.658145536427332445e+02
6.459901589178021139e-03 4.396198429086183198e+06 7.493037627234505615e-01 1.575924943716416060e-01 1.983873544542961298e+01 6.730086590032639151e+02
5.438332917347085162e-03 2.173254886498726904e+06 9.767871949032550516e-01 9.722530084659986027e-02 1.015645239068977546e+01 2.303473706074377333e+03
4.828576230403502055e-03 2.115826052862864453e+06 9.132399205059740233e-01 9.281449862060421607e-02 1.047404886874562635e+01 2.395457117756456682e+03
5.430490836818966174e-03 2.532068140985238831e+06 5.059443631810645048e-01 7.908473750135529279e-02 2.459048383636298141e+01 4.221367066827951930e+04
5.724477498532262948e-04 4.032093782942270394e+06 6.592796593309738773e-01 6.167496275192215771e-01 1.816940243368943442e+01 1.681128322623481654e+04
4.345568412579041417e-03 1.056155721284029773e+06 4.563675348812004651e-01 2.091594111637489484e-01 1.100386792723833906e+01 5.989373608348303969e+04
