1.139919983006075182e-06 1.029448766151001453e+08 1.306271507609452343e+01 6.377665220481365971e+00 3.261892896976077427e+00 1.194031279313673167e+03
1.139919983006075182e-06 1.029448766151001453e+08 1.306271507609452343e+01 6.377665220481365971e+00 3.261892896976077427e+00 1.194031279313673167e+03
2.324592599002573806e-06 5.441710280987080187e+07 2.024799017337288021e+01 4.404838431420684763e+00 2.118174626671844418e+00 3.674640451498587026e+03
2.324592599002573806e-06 5.441710280987080187e+07 2.024799017337288021e+01 4.404838431420684763e+00 2.118174626671844418e+00 3.674640451498587026e+03
3.065822005565811266e-06 4.777225810196511447e+07 1.461748257828559794e+01 6.765264347441862114e+00 4.199958640740074856e+00 3.188027857240931553e+02
4.038010248035353499e-06 3.007739709308956563e+07 1.085021808753123906e+01 5.497571293469118991e+00 3.720366436622396300e+00 1.112821499454850738e+02
4.038010248035353499e-06 3.007739709308956563e+07 1.085021808753123906e+01 5.497571293469118991e+00 3.720366436622396300e+00 1.112821499454850738e+02
5.303856378183989213e-06 3.026652289818287641e+07 1.468913313945910737e+01 4.858029599159684686e+00 3.959911104301736540e+00 1.175696705465634295e+02
5.303856378183989213e-06 3.026652289818287641e+07 1.468913313945910737e+01 4.858029599159684686e+00 3.959911104301736540e+00 1.175696705465634295e+02
4.739959465745066445e-06 4.595337997105037421e+07 2.238889041524622669e+01 5.008251965775480485e+00 3.719685117336863911e+00 1.334403671993982528e+02
4.859565901870194108e-06 4.043271486372447014e+07 1.897552374473014680e+01 6.221555048750050609e+00 4.127785289168240723e+00 8.043392801246118040e+01
4.859565901870194108e-06 4.043271486372447014e+07 1.897552374473014680e+01 6.221555048750050609e+00 4.127785289168240723e+00 8.043392801246118040e+01
6.488355253538540787e-06 2.743184791874279082e+07 1.763143297968686696e+01 6.610979163890664978e+00 4.135452405736388393e+00 1.235077304488997640e+02
1.317992930263456701e-05 2.281495492125432566e+07 3.553492808389504631e+01 1.021769062183703980e+01 4.787311560450954850e+00 1.037013584466214837e+02
1.014403508211950426e-05 3.310886095951155946e+07 3.959297906216058749e+01 8.925829397859590841e+00 4.180678591015738910e+00 5.637076851505036501e+01
4.400701854659881244e-06 6.106675456224708259e+07 2.262425818161889524e+01 6.127131984293270328e+00 5.401212356180785434e+00 8.952350354708914892e+01
4.400701854659881244e-06 6.106675456224708259e+07 2.262425818161889524e+01 6.127131984293270328e+00 5.401212356180785434e+00 8.952350354708914892e+01
3.868380810663072367e-06 6.766765239751721919e+07 2.077718116310335716e+01 6.412169551501525788e+00 5.896429908255979235e+00 8.787490670285673389e+01
3.868380810663072367e-06 6.766765239751721919e+07 2.077718116310335716e+01 6.412169551501525788e+00 5.896429908255979235e+00 8.787490670285673389e+01
3.868380810663072367e-06 6.766765239751721919e+07 2.077718116310335716e+01 6.412169551501525788e+00 5.896429908255979235e+00 8.787490670285673389e+01
7.764166474310315035e-06 5.796056069713902473e+07 4.039711062005959263e+01 2.843366174683119585e+00 3.599721736611998235e+00 3.378383257200819116e+02
7.764166474310315035e-06 5.796056069713902473e+07 4.039711062005959263e+01 2.843366174683119585e+00 3.599721736611998235e+00 3.378383257200819116e+02
7.764166474310315035e-06 5.796056069713902473e+07 4.039711062005959263e+01 2.843366174683119585e+00 3.599721736611998235e+00 3.378383257200819116e+02
7.764166474310315035e-06 5.796056069713902473e+07 4.039711062005959263e+01 2.843366174683119585e+00 3.599721736611998235e+00 3.378383257200819116e+02
5.986894710170990425e-06 6.893448050142842531e+07 3.556135014674518402e+01 2.981252828301658830e+00 3.695544174273806437e+00 2.644117479477469601e+02
1.125902000450101262e-05 4.483432175265397877e+07 4.961067868588330754e+01 2.398294321623400283e+00 3.168044776562545017e+00 5.113948711983974817e+02
1.064994655196791416e-05 4.207573467870216072e+07 4.252508666636157386e+01 2.533822253442566286e+00 3.275561279691951988e+00 4.302218898848333311e+02
7.644698248267062124e-06 5.155442608265028149e+07 3.584949704568190043e+01 2.735268869808328063e+00 3.376694900738747229e+00 3.136762098544722903e+02
8.470273246284316528e-06 6.195935276071899384e+07 4.790549255837186848e+01 2.564848198679154478e+00 3.297320888862596000e+00 3.840870261828098364e+02
