1.226452501012130928e-08 3.280924776545172062e+04 5.671835000781877412e-01 6.281991620100467744e-01 3.997947921813627126e-03 7.504780907382878650e+04
1.516002007708969724e-08 3.165215920496893523e+04 5.562915818761386966e-01 6.079129720548014371e-01 4.705922532624098008e-03 6.683212593548219593e+04
2.030067096570761498e-08 3.682207615271736722e+04 5.831947160739414660e-01 7.440030467534051173e-01 6.542304214482184271e-03 5.708915213326177036e+04
1.398274784568263177e-08 2.959231581230501251e+04 5.386175166857445351e-01 6.467283861210268991e-01 4.567565922308581931e-03 7.307067288359286613e+04
2.392087592179786688e-07 6.057404251419306820e+04 3.923827297469867359e-01 8.598776130682537655e+00 1.055742569590392699e-01 1.127677492613934919e+04
2.351823399927293177e-07 6.042767683035918162e+04 3.981190543125304182e-01 8.436141906670345136e+00 1.014267436188966837e-01 1.127596302018748065e+04
7.368282022294429384e-08 3.561932255466772767e+04 3.529950410297190144e-01 8.079414377667001546e+00 3.562696131191944032e-02 2.335175763263185945e+04
1.925647652530647501e-07 1.329157903408354650e+04 2.126625254921254704e-01 1.899356105155918684e+01 7.666846840858376755e-02 1.284998616208490785e+04
1.925647652530647501e-07 1.329157903408354650e+04 2.126625254921254704e-01 1.899356105155918684e+01 7.666846840858376755e-02 1.284998616208490785e+04
1.925647652530647501e-07 1.329157903408354650e+04 2.126625254921254704e-01 1.899356105155918684e+01 7.666846840858376755e-02 1.284998616208490785e+04
1.440314559111468403e-07 1.146469842639232047e+04 1.282284824159592718e-01 9.778771545253672315e+00 1.421676100438704904e-01 9.063110687356585913e+03
1.119799057313485546e-06 2.331102927486976841e+04 1.722262058199861001e-01 2.725450897541729312e+00 4.867544358709118835e-01 9.702035411537139225e+03
4.079226318112018166e-08 1.986038651553553063e+04 1.666351396718065148e-01 7.999513121852040776e+00 1.675998273720364695e+00 6.647740653623512480e+04
2.581294963182744306e-08 3.045790657780968468e+04 7.238245685063054990e-01 4.903195826119526757e+00 5.741122136591862990e-01 5.955412455520850926e+04
4.640889433023881143e-08 1.730967690840533032e+04 6.854005425803433305e-01 5.405597224834824743e+00 4.786602471360028033e-01 5.571357271165090060e+04
1.651059172479971051e-08 1.241644912612918779e+04 6.606663091518384379e-01 5.512290737164415866e+00 4.395817102619758998e-01 7.776690235110522190e+04
3.346261969570920188e-08 1.316494961555178270e+04 6.564265646519158448e-01 1.795131129661336589e+00 2.128864159955955182e-01 7.938672241557281814e+04
2.949992882615285685e-08 1.472821226218599077e+04 7.395877005460324005e-01 2.473710303777484576e+00 2.409774280406079550e-01 7.301812551024637651e+04
2.949992882615285685e-08 1.472821226218599077e+04 7.395877005460324005e-01 2.473710303777484576e+00 2.409774280406079550e-01 7.301812551024637651e+04
6.901948444056164809e-08 2.513809272030459761e+04 6.293109230141792354e-01 1.117584230403545265e+00 1.825615851952193391e-01 6.391766827452707366e+04
2.973661756111568405e-07 2.291526710651274334e+04 2.398326394166202524e-01 5.038631636737487263e-01 6.097399555531254900e-02 2.851371981641053571e+04
8.702951870741383739e-08 1.050830394446064565e+04 1.794837861124055078e-01 6.049957134881227550e-01 1.640132203417360435e-02 4.174428660074096115e+04
8.531385518112723143e-08 1.945939404823819132e+04 2.924264713511234293e-01 3.140379113915028775e+00 1.410341970689964197e-01 6.049950264255909133e+04
1.531001768694073930e-07 1.419759108160109827e+04 3.786791366064117259e-01 3.475815745369455811e+00 1.315004771074615719e-01 3.454803234295328002e+04
1.760637351640195648e-07 1.478241555570067612e+04 4.081499211887274492e-01 3.753880021602940431e+00 1.435150334854823906e-01 3.315733320609838847e+04
1.760637351640195648e-07 1.478241555570067612e+04 4.081499211887274492e-01 3.753880021602940431e+00 1.435150334854823906e-01 3.315733320609838847e+04
5.349929380409422557e-07 2.467655963055715256e+04 7.284377549211102920e-01 3.357972551215572476e+00 7.628176806684699995e-02 4.538220617272122036e+04
6.418226915228099970e-07 4.625329913881632092e+04 6.256348300928800121e-01 1.042428980959486662e+00 1.090175197203476914e-01 5.712351594469782140e+04
5.336583017764981909e-07 3.479407204276671837e+04 7.962230667627043790e-01 8.057026316403033128e-01 7.001275921682524606e-02 6.088855399891619163e+04
7.433864004974918897e-08 1.195401596776694169e+04 4.822141105356179125e-01 1.032442919345655685e+00 2.079398403988279645e-02 9.064534131799142051e+04
8.859304762236922682e-08 1.603837421449735848e+04 4.804498407998379350e-01 1.366209020610527070e+00 3.338265883157739977e-02 8.487909217251109658e+04
8.859304762236922682e-08 1.603837421449735848e+04 4.804498407998379350e-01 1.366209020610527070e+00 3.338265883157739977e-02 8.487909217251109658e+04
8.859304762236922682e-08 1.603837421449735848e+04 4.804498407998379350e-01 1.366209020610527070e+00 3.338265883157739977e-02 8.487909217251109658e+04
8.313001041041893598e-08 2.405537680821512186e+04 4.649358097014614777e-01 1.401415845970223950e+00 4.625279819517624791e-02 7.572367740594550560e+04
3.594894676183643698e-08 3.100879601216120136e+04 5.367821650842344861e-01 1.709804403965178965e+00 1.793690834072734011e-02 9.202280944636158529e+04
9.510145222218286737e-08 2.834524138021739782e+04 5.468869920093237802e-01 2.997879402870838650e+00 3.347740738039323843e-02 8.774896629756850598e+04
9.510145222218286737e-08 2.834524138021739782e+04 5.468869920093237802e-01 2.997879402870838650e+00 3.347740738039323843e-02 8.774896629756850598e+04
9.510145222218286737e-08 2.834524138021739782e+04 5.468869920093237802e-01 2.997879402870838650e+00 3.347740738039323843e-02 8.774896629756850598e+04
1.413334872004578168e-07 3.643466633275800268e+04 5.620900114607574327e-01 1.841697671595178720e+00 4.676958646113996837e-02 7.785284332648509007e+04
4.810517437056579662e-07 2.930029860731133522e+04 6.565078189083266569e-01 2.326361463195440127e+00 6.717132805624292935e-02 5.817597076439602824e+04
4.810517437056579662e-07 2.930029860731133522e+04 6.565078189083266569e-01 2.326361463195440127e+00 6.717132805624292935e-02 5.817597076439602824e+04
3.272328272859054203e-07 1.499486116669004259e+05 6.288348018375599091e-01 4.423794734118384753e+00 2.696808769942095618e-01 3.497289988617150084e+04
1.029477797157781698e-08 5.053411327657671063e+04 1.901431733761488052e-01 9.556572370973097363e-02 6.189216916793444101e-03 1.118264416178871761e+04
1.019662915460262185e-08 1.795533230655165607e+04 2.396277693026602207e-01 1.557234068995870802e-01 3.965853123056185120e-03 1.107327250039515820e+04
1.019662915460262185e-08 1.795533230655165607e+04 2.396277693026602207e-01 1.557234068995870802e-01 3.965853123056185120e-03 1.107327250039515820e+04
1.289889507109600971e-08 1.801774524536489116e+04 1.431763385870338245e-01 4.100624446968881842e-01 5.579219346937026695e-03 8.929472501748814466e+03
1.290134845971857173e-08 1.805135681684716837e+04 1.432207059669961535e-01 4.093661427775187045e-01 5.586693467416791251e-03 8.929409755663933538e+03
1.195152659706949403e-08 9.006374106857700099e+04 2.745303778252519700e-01 5.626405276166739355e-01 1.468976163138112356e-02 1.148228689309793117e+04
1.195152659706949403e-08 9.006374106857700099e+04 2.745303778252519700e-01 5.626405276166739355e-01 1.468976163138112356e-02 1.148228689309793117e+04
1.010575955569889880e-08 6.384491424196413573e+04 3.418583509720278801e-01 9.737217162027455020e-01 1.700606639160723646e-02 1.396887483629698909e+04
1.007125603257955583e-08 6.347967729211488768e+04 3.467515985330876793e-01 9.699257372155738466e-01 1.696926881299757467e-02 1.401454835711010855e+04
1.007125603257955583e-08 6.347967729211488768e+04 3.467515985330876793e-01 9.699257372155738466e-01 1.696926881299757467e-02 1.401454835711010855e+04
9.920464107768631694e-08 4.019095746992471686e+04 2.742086356351091658e-01 1.156016369083630924e+00 4.922129515565504959e-02 1.133418593132229034e+04
1.174805364798023350e-08 2.500564230822267564e+04 1.679611257239342348e-01 1.074308916393628355e+00 2.526288603813362649e-02 5.773307464598716251e+03
